displ,fuelType,VClass,engId
5.7,Midgrade,Standard Sport Utility Vehicle 2WD,503
3.6,Regular,Standard Sport Utility Vehicle 2WD,764
3.6,Regular,Standard Sport Utility Vehicle 2WD,756
5.7,Midgrade,Standard Sport Utility Vehicle 4WD,504
3.6,Regular,Standard Sport Utility Vehicle 4WD,765
5.7,Midgrade,Standard Sport Utility Vehicle 4WD,516
6.4,Premium,Standard Sport Utility Vehicle 4WD,730
3.6,Regular,Standard Sport Utility Vehicle 4WD,761
6.2,Premium,Two Seaters,189
2.6,Regular,Standard Pickup Trucks,49090
6.2,Premium,Two Seaters,190
6.2,Premium,Two Seaters,223
6.2,Premium,Two Seaters,228
0.9,Premium,Two Seaters,703
1.4,Regular,Subcompact Cars,242
1.4,Regular,Subcompact Cars,244
3.7,Regular,Standard Pickup Trucks,2954
2.0,Premium,Compact Cars,176
2.5,Regular,Compact Cars,191
6.8,Regular,Compact Cars,44020
5.2,Regular,Standard Pickup Trucks,2971
3.6,Premium,Compact Cars,217
3.6,Premium,Compact Cars,218
2.0,Premium,Compact Cars,221
1.4,Regular,Compact Cars,119
1.4,Regular,Compact Cars,121
1.4,Regular,Compact Cars,205
1.4,Regular,Compact Cars,206
1.4,Regular,Compact Cars,207
5.2,Regular,Standard Pickup Trucks,2974
1.4,Regular,Compact Cars,208
1.4,Regular,Compact Cars,209
1.4,Regular,Compact Cars,210
1.4,Regular,Compact Cars,33
3.5,Premium,Midsize Cars,25
3.6,Regular,Midsize Cars,5
2.0,Premium,Midsize Cars,155
2.0,Premium,Midsize Cars,177
3.6,Premium,Midsize Cars,216
2.0,Premium,Midsize Cars,222
6.2,Premium,Midsize Cars,238
1.5,Regular,Midsize Cars,213
2.0,Premium,Large Cars,178
5.9,Regular,Standard Pickup Trucks,2984
1.8,Regular,Small Station Wagons,26
1.4,Regular,Small Station Wagons,120
1.4,Regular,Small Station Wagons,122
5.3,Gasoline or E85,Standard Pickup Trucks 2WD,626
1.4,Regular,Small Sport Utility Vehicle 2WD,258
1.4,Regular,Small Sport Utility Vehicle 2WD,259
1.4,Regular,Small Sport Utility Vehicle 4WD,646
1.4,Regular,Small Sport Utility Vehicle 4WD,647
6.0,Premium,Standard Sport Utility Vehicle 4WD,78
3.9,Premium,Two Seaters,144
3.9,Premium,Two Seaters,145
4.0,Premium,Two Seaters,191
2.0,Premium,Subcompact Cars,163
2.0,Premium,Subcompact Cars,164
3.0,Premium,Subcompact Cars,230
3.0,Premium,Subcompact Cars,233
1.5,Regular,Compact Cars,71
2.0,Regular,Compact Cars,27
2.0,Regular,Compact Cars,28
2.0,Regular,Compact Cars,29
2.0,Regular,Compact Cars,30
1.8,Regular,Compact Cars,31
1.8,Regular,Small Station Wagons,41
1.8,Regular,Small Station Wagons,42
3.5,Regular,Small Pickup Trucks 2WD,25
2.7,Regular,Small Pickup Trucks 2WD,31
3.5,Regular,Small Pickup Trucks 4WD,26
3.5,Regular,Small Pickup Trucks 4WD,27
3.5,Regular,Small Pickup Trucks 4WD,28
2.7,Regular,Small Pickup Trucks 4WD,32
2.7,Regular,Small Pickup Trucks 4WD,33
5.7,Midgrade,Standard Pickup Trucks 2WD,518
3.6,Gasoline or E85,Standard Pickup Trucks 2WD,681
5.7,Midgrade,Standard Pickup Trucks 4WD,521
5.7,Midgrade,Standard Pickup Trucks 4WD,522
3.6,Gasoline or E85,Standard Pickup Trucks 4WD,690
3.5,Regular,Minivan - 4WD,7
2.9,Regular,Minicompact Cars,22010
4.9,Regular,Standard Pickup Trucks,3830
0.0,Electricity,Subcompact Cars,102
2.0,Regular,Subcompact Cars,62
4.9,Regular,Standard Pickup Trucks,3833
2.0,Premium,Compact Cars,14
4.9,Regular,Standard Pickup Trucks,3835
1.6,Regular,Compact Cars,47
1.6,Regular,Compact Cars,48
1.5,Regular,Compact Cars,3
5.0,Regular,Standard Pickup Trucks,3930
6.8,Premium,Midsize Cars,82
6.2,Premium,Large Cars,256
6.2,Premium,Large Cars,257
3.0,Regular,Large Cars,158
2.7,Regular,Large Cars,160
2.7,Regular,Large Cars,162
5.0,Regular,Standard Pickup Trucks,3929
3.7,Regular,Large Cars,163
2.0,Premium,Small Station Wagons,11
2.0,Premium and Electricity,Large Cars,740
2.0,Regular Gas and Electricity,Midsize Cars,42
5.0,Regular,Standard Pickup Trucks,3928
6.0,Premium,Subcompact Cars,81
6.0,Premium,Subcompact Cars,238
6.0,Premium,Compact Cars,79
2.0,Premium,Compact Cars,171
2.0,Premium,Compact Cars,173
2.0,Premium,Compact Cars,43
2.0,Premium,Compact Cars,111
5.0,Regular,Standard Pickup Trucks,3927
6.0,Premium,Midsize Cars,80
1.8,Regular,Midsize Cars,98
1.8,Regular,Midsize Cars,99
1.6,Regular,Small Station Wagons,34
2.0,Regular,Small Station Wagons,35
1.6,Regular,Small Station Wagons,36
2.0,Premium,Small Station Wagons,112
2.5,Regular,Small Sport Utility Vehicle 2WD,96
2.5,Regular,Small Sport Utility Vehicle 4WD,95
2.5,Regular,Small Sport Utility Vehicle 4WD,107
4.6,Premium,Standard Sport Utility Vehicle 4WD,3
5.7,Premium,Standard Sport Utility Vehicle 4WD,38
5.7,Regular,Standard Sport Utility Vehicle 4WD,37
2.0,Premium and Electricity,Compact Cars,332
3.5,Premium,Minicompact Cars,7
3.5,Premium,Minicompact Cars,8
1.6,Premium,Subcompact Cars,246
4.0,Premium,Subcompact Cars,116
4.0,Premium,Subcompact Cars,117
1.6,Regular,Compact Cars,45
1.6,Regular,Compact Cars,46
2.0,Diesel,Compact Cars,765
2.0,Diesel,Compact Cars,766
2.0,Regular,Compact Cars,31
2.0,Premium,Midsize Cars,215
1.8,Regular,Midsize Cars,277
3.6,Gasoline or E85,Midsize Cars,68
3.6,Gasoline or E85,Midsize Cars,71
3.0,Premium,Midsize Cars,131
2.0,Diesel,Midsize Cars,265
2.0,Diesel,Midsize Cars,266
5.0,Regular,Standard Pickup Trucks,3925
2.5,Regular,Midsize Cars,80
1.8,Regular,Midsize Cars,110
1.8,Regular,Midsize Cars,111
2.0,Regular,Large Cars,28
1.6,Regular,Large Cars,29
1.6,Regular,Large Cars,30
5.6,Regular,Standard Pickup Trucks 2WD,385
4.6,Regular,Standard Pickup Trucks 2WD,4
5.7,Gasoline or E85,Standard Pickup Trucks 2WD,9
5.7,Regular,Standard Pickup Trucks 2WD,13
5.6,Regular,Standard Pickup Trucks 4WD,386
5.6,Regular,Standard Pickup Trucks 4WD,387
4.6,Regular,Standard Pickup Trucks 4WD,5
5.7,Gasoline or E85,Standard Pickup Trucks 4WD,10
5.7,Regular,Standard Pickup Trucks 4WD,14
1.4,Regular,Small Sport Utility Vehicle 2WD,204
3.5,Regular,Small Sport Utility Vehicle 2WD,23
1.4,Regular,Small Sport Utility Vehicle 4WD,645
6.0,Premium,Two Seaters,2
6.0,Premium,Two Seaters,3
6.0,Premium,Minicompact Cars,4
6.0,Premium,Subcompact Cars,5
2.0,Premium,Subcompact Cars,127
2.0,Premium,Subcompact Cars,128
3.6,Regular,Compact Cars,45
1.8,Regular,Midsize Cars,86
1.8,Regular,Small Station Wagons,29
1.8,Regular,Small Station Wagons,30
1.8,Regular,Small Station Wagons,31
1.8,Regular,Small Station Wagons,32
1.8,Regular,Small Station Wagons,33
2.0,Diesel,Small Sport Utility Vehicle 4WD,762
3.5,Premium,Standard Sport Utility Vehicle 4WD,85
0.0,Electricity,Large Cars,21
0.0,Electricity,Large Cars,15
0.0,Electricity,Standard Sport Utility Vehicle 4WD,12
1.8,Regular,Compact Cars,66030
4.2,Regular,Standard Pickup Trucks,1999
5.9,Regular,Standard Pickup Trucks,1992
2.4,Regular,Standard Pickup Trucks,57084
2.5,Regular,Vans,4803
2.5,Regular,Vans,4804
2.5,Regular,Vans,4805
4.3,Regular,Vans,4823
4.3,Regular,Vans,4824
5.0,Regular,Vans,4831
5.0,Regular,Vans,4830
5.0,Regular,Vans,4832
5.0,Regular,Vans,4833
5.7,Regular,Vans,4840
6.2,Diesel,Vans,4851
6.2,Diesel,Vans,4850
2.4,Regular,Vans,38082
1.8,Regular,Compact Cars,66040
3.7,Regular,Vans,2851
3.7,Regular,Vans,2854
5.2,Regular,Vans,2871
5.2,Regular,Vans,2874
5.9,Regular,Vans,2884
2.3,Regular,Vans,3731
2.3,Regular,Vans,3730
3.0,Regular,Vans,3802
4.9,Regular,Vans,3819
4.9,Regular,Vans,3812
4.9,Regular,Vans,3821
1.8,Diesel,Compact Cars,57021
5.0,Regular,Vans,3904
5.8,Regular,Vans,3943
5.0,Regular,Vans,3901
2.5,Regular,Minicompact Cars,36004
2.4,Regular,Vans,49092
2.2,Regular,Vans,57082
5.0,Regular,Vans,4834
2.3,Regular,Vans,3732
3.0,Regular,Vans,3800
3.0,Regular,Vans,3801
4.9,Regular,Vans,3817
4.9,Regular,Vans,3815
4.9,Regular,Vans,3816
5.0,Regular,Vans,3900
1.8,Diesel,Compact Cars,57011
2.1,Regular,Vans,59014
5.0,Regular,Special Purpose Vehicle 2WD,4834
5.7,Regular,Special Purpose Vehicle 2WD,4840
2.8,Premium,Compact Cars,57060
6.2,Diesel,Special Purpose Vehicle 2WD,4851
2.5,Regular,Special Purpose Vehicle 2WD,4806
2.5,Regular,Special Purpose Vehicle 2WD,4803
2.5,Regular,Special Purpose Vehicle 2WD,4804
5.2,Regular,Special Purpose Vehicle 2WD,2874
5.2,Regular,Special Purpose Vehicle 2WD,2871
5.9,Regular,Special Purpose Vehicle 2WD,2884
2.2,Regular,Special Purpose Vehicle 2WD,2822
2.5,Regular,Special Purpose Vehicle 2WD,2899
1.6,Diesel,Compact Cars,59007
3.0,Regular,Special Purpose Vehicle 2WD,2841
2.9,Regular,Special Purpose Vehicle 2WD,3761
2.9,Regular,Special Purpose Vehicle 2WD,3763
2.5,Regular,Minicompact Cars,36003
1.8,Regular,Compact Cars,59003
2.5,Regular,Special Purpose Vehicle 2WD,1998
4.0,Regular,Special Purpose Vehicle 2WD,1940
1.8,Regular,Compact Cars,59005
4.2,Regular,Special Purpose Vehicles,1999
5.0,Regular,Special Purpose Vehicles,4933
5.0,Regular,Special Purpose Vehicles,4930
5.7,Regular,Special Purpose Vehicles,4942
5.7,Regular,Special Purpose Vehicles,4943
6.2,Diesel,Special Purpose Vehicles,4952
5.7,Regular,Special Purpose Vehicles,4940
1.6,Diesel,Compact Cars,59011
5.7,Regular,Special Purpose Vehicles,4941
6.2,Diesel,Special Purpose Vehicles,4953
3.0,Regular,Special Purpose Vehicles,38091
2.0,Regular,Special Purpose Vehicles,38033
5.2,Regular,Special Purpose Vehicles,2971
5.2,Regular,Special Purpose Vehicles,2974
5.9,Regular,Special Purpose Vehicles,2984
2.0,Regular,Special Purpose Vehicles,49082
2.9,Regular,Special Purpose Vehicles,3770
2.9,Regular,Special Purpose Vehicles,3771
4.9,Regular,Special Purpose Vehicles,3834
4.9,Regular,Special Purpose Vehicles,3833
4.9,Regular,Special Purpose Vehicles,3835
5.0,Regular,Special Purpose Vehicles,3930
5.0,Regular,Special Purpose Vehicles,3929
5.0,Regular,Special Purpose Vehicles,3926
5.8,Regular,Special Purpose Vehicles,3951
2.2,Diesel,Special Purpose Vehicles,29095
2.3,Regular,Special Purpose Vehicles,29097
2.1,Diesel,Special Purpose Vehicles,1990
2.5,Regular,Special Purpose Vehicles,1998
4.0,Regular,Special Purpose Vehicles,1940
5.9,Regular,Special Purpose Vehicles,1992
3.5,Regular,Special Purpose Vehicles,46001
1.0,Regular,Minicompact Cars,54021
2.2,Regular,Compact Cars,59017
4.2,Regular,Special Purpose Vehicles,57095
2.4,Regular,Special Purpose Vehicles,57086
3.0,Regular,Special Purpose Vehicle 2WD,38090
3.9,Regular,Special Purpose Vehicle 2WD,2853
2.4,Regular,Special Purpose Vehicle 2WD,57086
2.0,Regular,Two Seaters,9005
4.9,Regular,Two Seaters,9801
1.5,Regular,Two Seaters,12701
2.1,Regular,Compact Cars,60020
3.8,Regular,Two Seaters,4410
4.1,Premium,Two Seaters,4600
3.0,Regular,Two Seaters,38033
3.0,Regular,Two Seaters,38032
1.9,Regular,Two Seaters,3142
1.9,Regular,Two Seaters,3140
1.6,Regular,Two Seaters,26020
1.5,Regular,Two Seaters,26011
5.3,Regular,Two Seaters,30560
2.2,Premium,Two Seaters,36001
2.5,Regular,Two Seaters,4128
2.5,Regular,Two Seaters,4124
2.8,Regular,Two Seaters,4127
2.8,Regular,Two Seaters,4131
1.8,Regular,Two Seaters,66021
1.6,Premium,Two Seaters,57027
2.1,Regular,Midsize Cars,64023
1.0,Regular,Minicompact Cars,54027
1.0,Regular,Minicompact Cars,54024
1.4,Regular,Minicompact Cars,37201
1.0,Regular,Minicompact Cars,54026
2.2,Regular,Midsize Cars,64025
1.0,Regular,Minicompact Cars,54025
3.2,Premium,Minicompact Cars,59577
1.8,Regular,Minicompact Cars,59006
1.6,Regular,Subcompact Cars,26021
2.5,Regular,Subcompact Cars,9015
3.0,Regular,Subcompact Cars,9010
2.0,Regular,Subcompact Cars,64010
2.3,Regular,Subcompact Cars,64014
2.3,Regular,Subcompact Cars,64011
2.3,Premium,Subcompact Cars,12055
2.3,Premium,Subcompact Cars,12050
2.5,Regular,Subcompact Cars,12046
3.0,Regular,Midsize Cars,4420
3.4,Regular,Subcompact Cars,12060
2.8,Regular,Subcompact Cars,4119
2.8,Regular,Subcompact Cars,4118
5.0,Regular,Subcompact Cars,4114
5.0,Premium,Subcompact Cars,4125
3.0,Regular,Midsize Cars,4405
5.0,Regular,Subcompact Cars,4115
5.0,Premium,Subcompact Cars,4126
1.0,Regular,Subcompact Cars,54021
2.6,Premium,Subcompact Cars,49050
1.0,Regular,Subcompact Cars,19001
1.8,Regular,Subcompact Cars,38010
2.0,Regular,Subcompact Cars,38021
3.0,Regular,Subcompact Cars,38030
3.0,Regular,Subcompact Cars,38032
1.3,Regular,Subcompact Cars,3060
1.3,Regular,Subcompact Cars,3061
3.8,Premium,Midsize Cars,4440
2.3,Regular,Subcompact Cars,3220
1.5,Regular,Subcompact Cars,26010
1.5,Regular,Subcompact Cars,26014
1.5,Regular,Subcompact Cars,26012
1.5,Regular,Subcompact Cars,26013
2.0,Regular,Subcompact Cars,26030
2.0,Regular,Subcompact Cars,26032
2.3,Regular,Subcompact Cars,29030
4.3,Diesel,Midsize Cars,4305
3.0,Premium,Subcompact Cars,20040
1.8,Regular,Subcompact Cars,49030
5.7,Diesel,Midsize Cars,4346
3.8,Premium,Midsize Cars,4430
5.0,Regular,Midsize Cars,4320
1.0,Regular,Subcompact Cars,54023
2.0,Premium,Subcompact Cars,4122
2.0,Premium,Subcompact Cars,4117
2.0,Regular,Subcompact Cars,4132
2.0,Regular,Subcompact Cars,4133
6.8,Regular,Subcompact Cars,44025
5.7,Diesel,Midsize Cars,4340
2.7,Regular,Subcompact Cars,66030
4.1,Regular,Midsize Cars,4603
1.0,Regular,Subcompact Cars,54022
2.0,Premium,Subcompact Cars,57047
1.6,Regular,Subcompact Cars,57019
1.5,Regular,Subcompact Cars,57002
1.8,Regular,Subcompact Cars,59001
1.8,Regular,Subcompact Cars,59009
1.8,Regular,Subcompact Cars,59004
1.3,Regular,Subcompact Cars,61414
2.7,Regular,Compact Cars,26040
2.7,Regular,Compact Cars,10802
3.4,Regular,Compact Cars,12010
3.5,Premium,Compact Cars,12035
2.0,Regular,Compact Cars,4132
2.0,Regular,Compact Cars,4133
2.3,Regular,Compact Cars,4320
2.5,Regular,Compact Cars,4116
2.5,Regular,Compact Cars,4113
2.8,Regular,Compact Cars,4129
2.0,Regular,Compact Cars,4100
2.0,Regular,Compact Cars,4101
2.8,Regular,Compact Cars,4102
2.8,Regular,Compact Cars,4137
2.8,Regular,Compact Cars,4103
1.6,Regular,Compact Cars,57620
1.0,Regular,Minicompact Cars,54020
3.0,Regular,Compact Cars,38031
2.0,Regular,Compact Cars,38020
2.2,Regular,Compact Cars,2321
1.9,Regular,Compact Cars,3142
2.8,Regular,Midsize Cars,4140
1.9,Regular,Compact Cars,3141
1.9,Regular,Compact Cars,3140
2.3,Regular,Compact Cars,3204
2.3,Regular,Compact Cars,3203
2.3,Regular,Compact Cars,3241
2.0,Regular,Compact Cars,26033
2.0,Regular,Compact Cars,26034
3.6,Regular,Compact Cars,30530
3.6,Premium,Compact Cars,30537
5.0,Regular,Compact Cars,3403
1.6,Regular,Compact Cars,3051
1.6,Regular,Compact Cars,3050
2.3,Regular,Compact Cars,3243
2.3,Regular,Compact Cars,3242
1.6,Premium,Compact Cars,56031
3.0,Premium,Compact Cars,20041
2.3,Regular,Compact Cars,35904
3.0,Regular,Compact Cars,49060
2.3,Regular,Compact Cars,4330
2.1,Premium,Compact Cars,41030
2.2,Regular,Compact Cars,41020
2.9,Premium,Compact Cars,41010
2.0,Premium,Compact Cars,4122
2.0,Premium,Compact Cars,4117
1.6,Regular,Compact Cars,4108
1.6,Regular,Compact Cars,4107
1.6,Regular,Compact Cars,4104
2.0,Regular,Compact Cars,4151
1.8,Regular,Minicompact Cars,59013
1.8,Regular,Compact Cars,66023
1.8,Regular,Compact Cars,66022
2.5,Regular,Compact Cars,57048
1.8,Regular,Compact Cars,59004
5.0,Regular,Midsize Cars,4170
2.2,Regular,Compact Cars,59005
2.8,Regular,Compact Cars,60030
2.2,Regular,Midsize Cars,64016
2.3,Regular,Midsize Cars,64014
2.3,Regular,Midsize Cars,64011
3.4,Regular,Midsize Cars,12030
2.5,Regular,Midsize Cars,4116
2.8,Regular,Midsize Cars,4129
3.8,Regular,Midsize Cars,4410
2.6,Regular,Midsize Cars,2400
2.8,Regular,Midsize Cars,4110
4.5,Regular,Midsize Cars,4610
4.3,Regular,Midsize Cars,4109
5.0,Regular,Midsize Cars,4135
2.2,Regular,Midsize Cars,2200
2.2,Regular,Midsize Cars,2321
2.5,Premium,Midsize Cars,16922
2.2,Premium,Midsize Cars,2300
2.5,Premium,Midsize Cars,16921
5.2,Premium,Midsize Cars,2750
5.2,Premium,Midsize Cars,2790
2.5,Regular,Midsize Cars,2421
2.9,Regular,Midsize Cars,3280
2.9,Regular,Midsize Cars,3281
2.2,Premium,Midsize Cars,56040
2.2,Regular,Midsize Cars,56041
3.0,Regular,Midsize Cars,56060
3.0,Premium,Midsize Cars,20041
5.6,Premium,Midsize Cars,20060
2.2,Premium,Midsize Cars,2301
3.1,Regular,Midsize Cars,4150
2.2,Regular,Midsize Cars,43022
6.8,Regular,Midsize Cars,44025
2.8,Regular,Midsize Cars,60030
5.0,Regular,Large Cars,12070
4.5,Regular,Large Cars,4610
4.5,Regular,Large Cars,4620
4.3,Regular,Large Cars,4111
5.0,Regular,Large Cars,4123
5.7,Regular,Large Cars,4136
2.5,Premium,Large Cars,16922
5.2,Premium,Midsize Cars,2500
3.0,Regular,Large Cars,30810
3.8,Regular,Large Cars,3342
2.5,Regular,Large Cars,1125
2.2,Regular,Midsize Cars,2100
3.0,Regular,Large Cars,1030
6.8,Regular,Large Cars,44025
2.0,Regular,Small Station Wagons,4132
2.0,Regular,Small Station Wagons,4133
2.8,Regular,Small Station Wagons,4129
2.8,Regular,Small Station Wagons,4134
3.0,Regular,Small Station Wagons,38031
1.6,Regular,Small Station Wagons,38003
1.5,Regular,Small Station Wagons,49015
1.9,Regular,Small Station Wagons,3142
1.9,Regular,Small Station Wagons,3141
1.9,Regular,Small Station Wagons,3140
1.5,Regular,Small Station Wagons,26014
1.5,Regular,Small Station Wagons,26012
1.5,Regular,Small Station Wagons,26013
1.6,Regular,Small Station Wagons,26022
1.6,Regular,Small Station Wagons,3052
1.6,Regular,Small Station Wagons,3053
1.4,Regular,Small Station Wagons,37201
1.8,Regular,Small Station Wagons,66023
1.8,Regular,Small Station Wagons,66022
2.5,Regular,Small Station Wagons,57048
1.6,Regular,Small Station Wagons,57022
1.6,Regular,Small Station Wagons,57020
5.2,Premium,Midsize Cars,2600
1.8,Regular,Small Station Wagons,59001
2.2,Regular,Small Station Wagons,59002
2.2,Regular,Small Station Wagons,59005
2.2,Regular,Midsize-Large Station Wagons,64016
2.3,Regular,Midsize-Large Station Wagons,64014
2.5,Regular,Midsize-Large Station Wagons,4116
3.8,Regular,Midsize-Large Station Wagons,4410
2.8,Regular,Midsize-Large Station Wagons,4134
2.5,Premium,Midsize-Large Station Wagons,16922
2.5,Premium,Midsize-Large Station Wagons,16921
2.0,Regular,Midsize-Large Station Wagons,38022
2.2,Regular,Midsize-Large Station Wagons,2321
3.0,Regular,Midsize-Large Station Wagons,3310
3.0,Premium,Midsize-Large Station Wagons,20040
2.3,Regular,Midsize-Large Station Wagons,35904
2.1,Premium,Midsize-Large Station Wagons,41030
2.2,Regular,Midsize-Large Station Wagons,41020
2.2,Regular,Midsize-Large Station Wagons,43022
5.0,Regular,Midsize-Large Station Wagons,4310
4.3,Regular,Small Pickup Trucks,4829
2.2,Regular,Small Pickup Trucks,56082
2.0,Regular,Small Pickup Trucks,3701
2.3,Regular,Small Pickup Trucks,3730
2.9,Regular,Small Pickup Trucks,3763
2.6,Regular,Small Pickup Trucks,29081
3.8,Regular,Midsize Cars,3330
2.6,Regular,Small Pickup Trucks,56086
2.9,Regular,Small Pickup Trucks,3780
2.9,Regular,Small Pickup Trucks,3782
5.0,Regular,Midsize Cars,27914
5.7,Regular,Standard Pickup Trucks,4842
2.4,Diesel,Midsize Cars,3220
2.2,Regular,Standard Pickup Trucks,2821
3.9,Regular,Standard Pickup Trucks,2872
3.9,Regular,Standard Pickup Trucks,2842
5.0,Regular,Midsize Cars,3401
3.9,Regular,Standard Pickup Trucks,2871
5.2,Regular,Standard Pickup Trucks,2882
5.2,Regular,Standard Pickup Trucks,2883
5.9,Regular,Standard Pickup Trucks,2894
4.9,Regular,Standard Pickup Trucks,3811
4.9,Regular,Standard Pickup Trucks,3816
4.9,Regular,Standard Pickup Trucks,3817
5.0,Regular,Standard Pickup Trucks,3907
5.8,Regular,Standard Pickup Trucks,3941
4.9,Regular,Standard Pickup Trucks,3813
5.0,Regular,Standard Pickup Trucks,3908
5.0,Regular,Standard Pickup Trucks,3903
4.9,Regular,Midsize Cars,36001
2.6,Regular,Standard Pickup Trucks,29083
2.5,Regular,Standard Pickup Trucks,1825
4.0,Regular,Standard Pickup Trucks,1840
5.0,Regular,Midsize Cars,20060
4.3,Regular,Standard Pickup Trucks,4923
5.7,Regular,Standard Pickup Trucks,4941
5.7,Regular,Standard Pickup Trucks,4940
4.3,Regular,Standard Pickup Trucks,4924
3.0,Regular,Midsize Cars,4422
3.9,Regular,Standard Pickup Trucks,2972
3.9,Regular,Standard Pickup Trucks,2942
2.6,Regular,Standard Pickup Trucks,49095
5.2,Regular,Standard Pickup Trucks,2982
5.9,Regular,Standard Pickup Trucks,2994
4.9,Regular,Standard Pickup Trucks,3836
5.0,Regular,Standard Pickup Trucks,3924
2.2,Regular,Subcompact Cars,64025
5.0,Regular,Midsize Cars,4326
2.6,Regular,Standard Pickup Trucks,29091
2.5,Regular,Standard Pickup Trucks,1925
5.0,Regular,Midsize Cars,4327
4.2,Regular,Standard Pickup Trucks,1942
5.9,Regular,Standard Pickup Trucks,1959
5.7,Diesel,Midsize Cars,4345
3.0,Regular,Standard Pickup Trucks,57098
4.3,Regular,Vans,4827
4.3,Regular,Vans,4828
4.3,Regular,Vans,4826
4.3,Regular,Vans,4825
5.0,Regular,Vans,4836
5.0,Regular,Vans,4835
5.7,Regular,Vans,4843
6.2,Diesel,Vans,4853
6.2,Diesel,Vans,4852
3.9,Regular,Vans,2872
3.9,Regular,Vans,2842
5.2,Regular,Vans,2882
5.2,Regular,Vans,2883
5.9,Regular,Vans,2894
3.0,Regular,Vans,3804
4.9,Regular,Vans,3810
4.9,Regular,Vans,3818
5.0,Regular,Vans,3910
5.8,Regular,Vans,3942
5.0,Regular,Vans,3911
2.4,Regular,Vans,38085
2.1,Regular,Vans,59008
5.7,Regular,Special Purpose Vehicle 2WD,4843
6.2,Diesel,Special Purpose Vehicle 2WD,4853
4.3,Regular,Special Purpose Vehicle 2WD,4829
3.0,Regular,Special Purpose Vehicle 2WD,2851
5.2,Regular,Special Purpose Vehicle 2WD,2882
5.9,Regular,Special Purpose Vehicle 2WD,2894
2.5,Regular,Special Purpose Vehicle 2WD,2832
2.9,Regular,Special Purpose Vehicle 2WD,3762
2.9,Regular,Special Purpose Vehicle 2WD,3760
2.5,Regular,Special Purpose Vehicle 2WD,24601
2.5,Regular,Special Purpose Vehicle 2WD,1825
4.0,Regular,Special Purpose Vehicle 2WD,1840
4.2,Regular,Special Purpose Vehicles,1942
2.8,Regular,Special Purpose Vehicles,4913
4.3,Regular,Special Purpose Vehicles,4924
5.7,Regular,Special Purpose Vehicles,4944
2.0,Regular,Special Purpose Vehicles,38084
5.2,Regular,Special Purpose Vehicles,2982
5.9,Regular,Special Purpose Vehicles,2994
2.9,Regular,Special Purpose Vehicles,3781
2.9,Regular,Special Purpose Vehicles,3782
4.9,Regular,Special Purpose Vehicles,3831
4.9,Regular,Special Purpose Vehicles,3836
4.9,Regular,Special Purpose Vehicles,3832
5.0,Regular,Special Purpose Vehicles,3928
2.6,Regular,Special Purpose Vehicles,29092
2.1,Regular,Subcompact Cars,64021
2.5,Regular,Special Purpose Vehicles,1925
5.9,Regular,Special Purpose Vehicles,1959
3.5,Premium,Special Purpose Vehicles,46001
1.2,Regular,Special Purpose Vehicles,66080
4.0,Regular,Special Purpose Vehicles,57095
3.0,Regular,Special Purpose Vehicles,57098
4.5,Regular,Special Purpose Vehicle 2WD,4870
3.9,Regular,Special Purpose Vehicle 2WD,2872
3.9,Regular,Special Purpose Vehicle 2WD,2842
3.9,Regular,Special Purpose Vehicle 2WD,2871
3.8,Regular,Two Seaters,4421
4.5,Premium,Two Seaters,4620
5.7,Premium,Two Seaters,4100
2.2,Premium,Two Seaters,2001
2.2,Premium,Two Seaters,2004
2.5,Premium,Two Seaters,2002
2.5,Premium,Two Seaters,2003
3.0,Regular,Two Seaters,38051
3.0,Regular,Two Seaters,38052
2.9,Premium,Two Seaters,21110
5.7,Regular,Two Seaters,22201
5.3,Regular,Two Seaters,30566
2.2,Premium,Two Seaters,35002
6.8,Regular,Midsize Cars,44020
2.2,Premium,Two Seaters,35010
2.8,Premium,Two Seaters,36009
2.8,Premium,Two Seaters,36008
5.6,Premium,Two Seaters,20060
1.8,Regular,Two Seaters,66022
1.6,Regular,Two Seaters,57004
1.6,Premium,Two Seaters,57005
2.8,Premium,Minicompact Cars,36008
2.8,Premium,Minicompact Cars,36009
3.6,Premium,Minicompact Cars,42045
3.3,Premium,Minicompact Cars,42026
5.0,Premium,Minicompact Cars,42031
2.7,Premium,Minicompact Cars,42010
2.0,Regular,Minicompact Cars,57006
1.8,Regular,Subcompact Cars,64019
1.8,Regular,Minicompact Cars,59003
3.5,Premium,Subcompact Cars,12070
2.5,Regular,Subcompact Cars,12042
2.4,Diesel,Midsize Cars,60050
2.5,Regular,Subcompact Cars,12041
3.4,Regular,Subcompact Cars,12056
2.8,Regular,Subcompact Cars,4103
2.8,Regular,Subcompact Cars,4122
5.0,Premium,Subcompact Cars,4105
5.0,Premium,Subcompact Cars,4107
5.7,Premium,Subcompact Cars,4101
2.8,Regular,Subcompact Cars,4125
1.0,Regular,Subcompact Cars,54009
2.9,Regular,Midsize Cars,60040
2.5,Premium,Subcompact Cars,2430
2.5,Regular,Subcompact Cars,2421
2.5,Premium,Subcompact Cars,2431
1.3,Regular,Subcompact Cars,19002
1.6,Regular,Subcompact Cars,38012
3.0,Regular,Large Cars,4405
2.4,Regular,Subcompact Cars,38040
3.0,Regular,Subcompact Cars,38051
2.2,Regular,Subcompact Cars,2320
2.2,Regular,Subcompact Cars,2321
4.3,Diesel,Large Cars,4300
3.4,Premium,Subcompact Cars,22025
